experiment,model,train_groups,calibration_groups,test_groups,features,n_train,n_calibration,n_test,unsafe_rate_test,auroc,auprc,brier,threshold,certified,false_certifications,false_certification_rate,fcr_upper,safe_coverage,abstention
metadata_shortcut_probe,gradient_boosting_metadata_only,local_policy_docs/synthetic_policy_docs/s1;local_policy_docs/synthetic_policy_docs/s2;click/real_repo_click_deprecation/s1;click/real_repo_click_deprecation/s2;requests/real_repo_requests_tls/s1;requests/real_repo_requests_tls/s2,local_policy_docs/synthetic_policy_docs/s3;click/real_repo_click_deprecation/s3;requests/real_repo_requests_tls/s3,local_policy_docs/synthetic_policy_docs/s4;local_policy_docs/synthetic_policy_docs/s5;click/real_repo_click_deprecation/s4;click/real_repo_click_deprecation/s5;requests/real_repo_requests_tls/s4;requests/real_repo_requests_tls/s5,"task_id,repository,task_family,agent_condition,search_strategy,budget_level,nominal_agent_count,seed",936,468,936,0.811965811965812,0.9880831339712918,0.9967856926516689,0.03581955351469022,,0,0,,,0.0,1.0
