table,task,policy,state_type,seed,budget,fcr,safe_coverage,safe_rate,continue_rate,abstain_rate,repair_gain,repair_cost,mean_cumulative_recall
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
threshold_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,171.41,4708.88,0.4383547925608012
threshold_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,275.0,4386.0,0.586552217453505
threshold_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,157.0,5550.0,0.4177396280400573
threshold_sweep,urllib3,random,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,0.99,0.01,92.525,4225.245,0.32550071530758223
threshold_sweep,urllib3,residual_potential,seeded_unsafe_repair,mixed,fixed,0.0,,0.0,1.0,0.0,329.0,5289.0,0.6638054363376252
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,1,0.0,,0.0,0.905,0.095,32.155,861.69,0.2119295302013423
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,64.0,696.0,0.3187919463087248
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,4.0,696.0,0.1174496644295302
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,4.0,696.0,0.1174496644295302
budget_sweep,requests,random,seeded_unsafe_repair,mixed,1,0.0,,0.0,0.635,0.365,10.86,730.93,0.1404697986577181
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,64.0,696.0,0.3187919463087248
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,2,0.0,,0.0,0.995,0.005,64.24,1705.675,0.31959731543624165
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,106.0,1735.0,0.45973154362416113
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,42.0,1392.0,0.24496644295302017
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,42.0,1392.0,0.24496644295302017
budget_sweep,requests,random,seeded_unsafe_repair,mixed,2,0.0,,0.0,0.88,0.12,22.97,1464.0,0.18110738255033557
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,2,0.0,,0.0,1.0,0.0,106.0,1735.0,0.45973154362416113
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,94.115,2519.375,0.4198489932885906
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,144.0,2431.0,0.587248322147651
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,106.0,2088.0,0.45973154362416113
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,106.0,2088.0,0.45973154362416113
budget_sweep,requests,random,seeded_unsafe_repair,mixed,3,0.0,,0.0,0.965,0.035,34.905,2171.245,0.2211577181208054
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,3,0.0,,0.0,1.0,0.0,144.0,2431.0,0.587248322147651
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,126.135,3363.695,0.5272986577181208
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,177.0,3262.0,0.697986577181208
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,106.0,2245.0,0.45973154362416113
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,106.0,2245.0,0.45973154362416113
budget_sweep,requests,random,seeded_unsafe_repair,mixed,4,0.0,,0.0,0.97,0.03,43.81,2908.085,0.25104026845637584
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,4,0.0,,0.0,1.0,0.0,177.0,3262.0,0.697986577181208
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,149.895,4188.58,0.6070302013422819
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,207.0,4348.0,0.7986577181208054
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,106.0,2402.0,0.45973154362416113
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,106.0,2402.0,0.45973154362416113
budget_sweep,requests,random,seeded_unsafe_repair,mixed,5,0.0,,0.0,0.995,0.005,54.795,3520.93,0.2879026845637584
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,5,0.0,,0.0,1.0,0.0,207.0,4348.0,0.7986577181208054
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,173.005,5007.67,0.6845805369127517
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,227.0,5387.0,0.8657718120805369
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,109.0,2559.0,0.4697986577181208
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,109.0,2559.0,0.4697986577181208
budget_sweep,requests,random,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,64.425,4243.775,0.3202181208053691
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,6,0.0,,0.0,1.0,0.0,227.0,5387.0,0.8657718120805369
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,189.81,5749.01,0.7409731543624162
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,227.0,6083.0,0.8657718120805369
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,114.0,2873.0,0.4865771812080537
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,114.0,2873.0,0.4865771812080537
budget_sweep,requests,random,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,74.44,4867.685,0.35382550335570473
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,7,0.0,,0.0,1.0,0.0,236.0,6218.0,0.8959731543624162
budget_sweep,requests,free_search_continuation,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,207.165,6605.185,0.7992114093959732
budget_sweep,requests,high_potential,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,236.0,6914.0,0.8959731543624162
budget_sweep,requests,low_discovery,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,116.0,3187.0,0.49328859060402686
budget_sweep,requests,low_exposure,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,116.0,3187.0,0.49328859060402686
budget_sweep,requests,random,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,89.345,5564.3,0.40384228187919463
budget_sweep,requests,residual_potential,seeded_unsafe_repair,mixed,8,0.0,,0.0,1.0,0.0,244.0,7304.0,0.9228187919463086
budget_sweep,urllib3,free_search_continuation,seeded_unsafe_repair,mixed,1,0.0,,0.0,0.725,0.275,34.14,898.11,0.24197424892703862
budget_sweep,urllib3,high_potential,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,82.0,533.0,0.3104434907010014
budget_sweep,urllib3,low_exposure,seeded_unsafe_repair,mixed,1,0.0,,0.0,1.0,0.0,17.0,1093.0,0.21745350500715308
budget_sweep,urllib3,random,seeded_unsafe_repair,mixed,1,0.0,,0.0,0.64,0.36,16.76,811.345,0.21711015736766812
