seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,no_new_rounds,recall,false_completion,exposure_gini,exposure_entropy,exposure_hhi,exposure_max_mass,discovery_gini,discovery_entropy,discovery_hhi,discovery_max_mass,exposure_coverage_ratio,discovery_coverage_ratio,discovery_per_exposure,effective_rank_exposure,effective_rank_discovery,scout_strategy,scout_new_items,scout_cost,scout_novelty_per_cost
30210,prompt_diverse,0.25,18,8,0.25,14,0,0.8541666666666666,True,0.3310185185185186,2.6976333877498275,0.07442247732426303,0.12202380952380952,0.25134242048740196,2.7579355348433325,0.067149431323503,0.08550185873605948,1.0,1.0,0.8005952380952381,0.7981668380273225,0.7298602884246924,none,0,0,
30211,prompt_diverse,0.25,18,8,0.25,14,0,0.8263888888888888,True,0.2837301587301586,2.6948920987665446,0.07080853174603174,0.09226190476190477,0.2574277574277575,2.7137102737525374,0.06908720095533283,0.08791208791208792,0.9444444444444444,0.9444444444444444,0.8125,0.8540356038465428,0.7298670505240207,none,0,0,
30212,prompt_diverse,0.25,18,8,0.25,14,0,0.8125,True,0.3862433862433863,2.605820893993065,0.08804563492063491,0.19047619047619047,0.28682170542635665,2.710687835989188,0.0704885523706508,0.09302325581395349,0.9444444444444444,0.9444444444444444,0.7678571428571429,0.7921527984095055,0.7094030986053794,none,0,0,
30213,prompt_diverse,0.25,18,8,0.25,14,0,0.8541666666666666,True,0.29067460317460325,2.7215583471138243,0.07050736961451247,0.09821428571428571,0.2344771241830066,2.760000156239923,0.06650086505190311,0.08823529411764706,1.0,1.0,0.8095238095238095,0.8376840661399956,0.7227356130709975,none,0,0,
30214,prompt_diverse,0.25,18,8,0.25,14,0,0.8263888888888888,True,0.3032407407407407,2.6840505994040047,0.07268636621315193,0.10714285714285714,0.2605576055760557,2.7120555680049083,0.06956604621396767,0.08856088560885608,1.0,1.0,0.8065476190476191,0.8587483034915784,0.7153718149545322,none,0,0,
30215,prompt_diverse,0.25,18,8,0.25,14,1,0.8472222222222222,True,0.30787037037037024,2.7056606988406346,0.07252692743764172,0.12202380952380952,0.2510137875101379,2.746610892611644,0.0675848473546806,0.08394160583941605,1.0,1.0,0.8154761904761905,0.8412985979036182,0.6989095206142103,none,0,0,
30216,prompt_diverse,0.25,18,8,0.25,14,2,0.7986111111111112,True,0.34325396825396814,2.6422103365469725,0.07628259637188209,0.10416666666666667,0.3129770992366412,2.673197503786712,0.0732474797505973,0.0916030534351145,0.9444444444444444,0.9444444444444444,0.7797619047619048,0.831300296663616,0.7267013059423545,none,0,0,
30217,prompt_diverse,0.25,18,8,0.25,14,0,0.8819444444444444,True,0.2496693121693121,2.7608957112266563,0.06715915532879818,0.09523809523809523,0.21444444444444444,2.780595619114337,0.06508888888888889,0.08,1.0,1.0,0.8928571428571429,0.7288153766265478,0.6577730206281671,none,0,0,
30218,prompt_diverse,0.25,18,8,0.25,14,0,0.8055555555555556,True,0.3296957671957672,2.650242356560285,0.07498937074829931,0.10119047619047619,0.2888493475682088,2.6763144099597533,0.0720228973797191,0.08540925266903915,1.0,1.0,0.8363095238095238,0.7738729541095318,0.6553700850961827,none,0,0,
30219,prompt_diverse,0.25,18,8,0.25,14,1,0.8194444444444444,True,0.3121693121693121,2.6741897966263926,0.07293438208616779,0.09821428571428571,0.25912106135986734,2.705329526638,0.06953107596346625,0.08955223880597014,0.9444444444444444,0.9444444444444444,0.7976190476190477,0.8586936651432296,0.7608473660001863,none,0,0,
30220,prompt_diverse,0.25,18,8,0.25,14,2,0.8541666666666666,True,0.2956349206349207,2.7163662118613283,0.07112740929705216,0.10714285714285714,0.2367582636399841,2.7538380059829928,0.066867075191737,0.08602150537634409,1.0,1.0,0.8303571428571429,0.8332573767942929,0.733744453655438,none,0,0,
30221,prompt_diverse,0.25,18,8,0.25,14,0,0.8125,True,0.3895502645502644,2.604745022104733,0.09063208616780047,0.19940476190476192,0.2663709336713138,2.731429432391492,0.06906273041391375,0.09125475285171103,1.0,1.0,0.7827380952380952,0.7862048090317478,0.7361218203464569,none,0,0,
30222,prompt_diverse,0.25,18,8,0.25,14,1,0.8333333333333334,True,0.2956349206349207,2.6988681547543854,0.07164115646258504,0.10119047619047619,0.26987099459009567,2.7266739789213905,0.06916915653186326,0.08614232209737828,1.0,1.0,0.7946428571428571,0.8859314224684476,0.7415873134409239,none,0,0,
30223,prompt_diverse,0.25,18,8,0.25,14,1,0.8263888888888888,True,0.2771164021164021,2.702700189127711,0.070578231292517,0.08630952380952381,0.2492980344965905,2.7228383586217144,0.06880058387311186,0.08303249097472924,1.0,1.0,0.8244047619047619,0.822957490151741,0.6943841120458583,none,0,0,
30224,prompt_diverse,0.25,18,8,0.25,14,0,0.8680555555555556,True,0.27976190476190466,2.730573821272393,0.06965702947845806,0.08928571428571429,0.24468085106382986,2.7583946266569,0.06699864191942055,0.0851063829787234,1.0,1.0,0.8392857142857143,0.8067546458036734,0.6804934406894093,none,0,0,
30225,prompt_diverse,0.25,18,8,0.25,14,0,0.8263888888888888,True,0.30687830687830675,2.6993002957824577,0.07188917233560092,0.09821428571428571,0.265079365079365,2.731592660086689,0.06841836734693878,0.08571428571428572,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.779480249999684,0.705082449867194,none,0,0,
30226,prompt_diverse,0.25,18,8,0.25,14,0,0.8055555555555556,True,0.37996031746031744,2.6048071094897995,0.08244756235827663,0.13988095238095238,0.28349673202614367,2.678403967198088,0.07120458477508651,0.08823529411764706,0.8888888888888888,0.8888888888888888,0.8095238095238095,0.7563260487008625,0.6644201633891633,none,0,0,
30227,prompt_diverse,0.25,18,8,0.25,14,1,0.8194444444444444,True,0.30026455026455023,2.6919314887932235,0.07217261904761904,0.10119047619047619,0.256632064590542,2.718260797301885,0.06909639491864322,0.08304498269896193,1.0,1.0,0.8601190476190477,0.7641803990069899,0.6744892681486911,none,0,0,
30228,prompt_diverse,0.25,18,8,0.25,14,0,0.8194444444444444,True,0.2662037037037037,2.702618587995719,0.0700999149659864,0.08630952380952381,0.23379629629629628,2.718788513030089,0.06862461419753087,0.0798611111111111,1.0,1.0,0.8571428571428571,0.7990917547761215,0.6686551053487272,none,0,0,
30229,prompt_diverse,0.25,18,8,0.25,14,0,0.7986111111111112,True,0.3283730158730158,2.636429922719079,0.07552083333333334,0.11011904761904762,0.2876447876447876,2.663733231572378,0.07198759708412218,0.09266409266409266,0.8888888888888888,0.8888888888888888,0.7708333333333334,0.8683290920039362,0.7271241116164161,none,0,0,
30230,prompt_diverse,0.25,18,8,0.25,14,1,0.8541666666666666,True,0.29001322751322745,2.7140009005340184,0.07075538548752835,0.10119047619047619,0.25812274368231036,2.7394883467499738,0.06835746588643146,0.08664259927797834,1.0,1.0,0.8244047619047619,0.8334048388970413,0.7306238815846727,none,0,0,
30231,prompt_diverse,0.25,18,8,0.25,14,0,0.8402777777777778,True,0.3141534391534391,2.695608071144609,0.07311153628117915,0.1130952380952381,0.2517047733654232,2.738332754207552,0.06807074248328533,0.08303249097472924,1.0,1.0,0.8244047619047619,0.848894354295516,0.6729386542445214,none,0,0,
30232,prompt_diverse,0.25,18,8,0.25,14,0,0.8125,True,0.36276455026455023,2.648760163393137,0.07883361678004536,0.13392857142857142,0.2765386204047915,2.7150026823181195,0.06999626870828209,0.08921933085501858,1.0,1.0,0.8005952380952381,0.7579753819456668,0.6576662161422692,none,0,0,
30233,prompt_diverse,0.25,18,8,0.25,14,0,0.8194444444444444,True,0.3293650793650793,2.6805292985359923,0.07442247732426305,0.1130952380952381,0.2699004975124377,2.7252708808578148,0.06941969258186678,0.08955223880597014,1.0,1.0,0.7976190476190477,0.8348730859928924,0.7152972126075451,none,0,0,
30234,prompt_diverse,0.25,18,8,0.25,14,0,0.8194444444444444,True,0.3654100529100528,2.6468612231767947,0.07897534013605441,0.13095238095238096,0.2794871794871794,2.716451164150568,0.06988165680473375,0.09230769230769231,0.9444444444444444,0.9444444444444444,0.7738095238095238,0.8275771336086389,0.7458904756992837,none,0,0,
30235,prompt_diverse,0.25,18,8,0.25,14,0,0.8333333333333334,True,0.3197751322751323,2.6942097834570355,0.07314696712018141,0.10119047619047619,0.2572775727757277,2.738131853206322,0.06831333995996784,0.08487084870848709,1.0,1.0,0.8065476190476191,0.8216266294440872,0.7103933974677967,none,0,0,
30236,prompt_diverse,0.25,18,8,0.25,14,1,0.8333333333333334,True,0.3217592592592593,2.6890648839124913,0.07387329931972789,0.11904761904761904,0.2553011026293468,2.7374760876442643,0.06829438843890216,0.08778625954198473,1.0,1.0,0.7797619047619048,0.8008177227162204,0.6855042884579131,none,0,0,
30237,prompt_diverse,0.25,18,8,0.25,14,0,0.8333333333333334,True,0.36210317460317465,2.646649808924259,0.08076459750566893,0.15476190476190477,0.2683760683760683,2.727652060517364,0.06928994082840237,0.09230769230769231,1.0,1.0,0.7738095238095238,0.8206881310051886,0.7555530690601805,none,0,0,
30238,prompt_diverse,0.25,18,8,0.25,14,0,0.8402777777777778,True,0.3402777777777777,2.6648571142271504,0.08005598072562357,0.16666666666666666,0.26117042309213123,2.7376547939729106,0.06860348779777359,0.08540925266903915,1.0,1.0,0.8363095238095238,0.7216306759272517,0.6783058174964035,none,0,0,
30239,prompt_diverse,0.25,18,8,0.25,14,0,0.8402777777777778,True,0.32506613756613745,2.6838078658178848,0.07412131519274377,0.11607142857142858,0.27078189300411526,2.72544014349263,0.06941015089163237,0.08888888888888889,1.0,1.0,0.8035714285714286,0.8541289424873627,0.7324862869286778,none,0,0,
30240,prompt_diverse,0.5,18,8,0.25,14,2,0.8125,True,0.3128306878306879,2.6746075794502997,0.07325325963718822,0.10416666666666667,0.2703442879499218,2.699684753585427,0.07047212854592341,0.08098591549295775,1.0,1.0,0.8452380952380952,0.7768609614577798,0.6454656261821275,none,0,0,
30241,prompt_diverse,0.5,18,8,0.25,14,0,0.8402777777777778,True,0.27116402116402116,2.7181022607884913,0.06988732993197279,0.09821428571428571,0.24382716049382713,2.736921811127274,0.06804591049382716,0.08333333333333333,1.0,1.0,0.8571428571428571,0.8053915526335264,0.6719260865037064,none,0,0,
30242,prompt_diverse,0.5,18,8,0.25,14,0,0.8541666666666666,True,0.2612433862433863,2.7386136861647197,0.06829294217687076,0.09226190476190477,0.2282282282282282,2.757678183192444,0.06628926223520819,0.08108108108108109,1.0,1.0,0.8809523809523809,0.7459309185991061,0.6353284144902213,none,0,0,
30243,prompt_diverse,0.5,18,8,0.25,14,0,0.8611111111111112,True,0.27248677248677255,2.7238868455213145,0.06926729024943311,0.09226190476190477,0.23070987654320985,2.746834771208003,0.06688850308641976,0.0763888888888889,1.0,1.0,0.8571428571428571,0.7605817990633365,0.6711768082335955,none,0,0,
30244,prompt_diverse,0.5,18,8,0.25,14,2,0.8194444444444444,True,0.2764550264550265,2.690145115834836,0.07093253968253968,0.09226190476190477,0.23894655901576312,2.7065611586938707,0.06924007135929888,0.07958477508650519,1.0,1.0,0.8601190476190477,0.7846004569643744,0.6571928336842338,none,0,0,
30245,prompt_diverse,0.5,18,8,0.25,14,0,0.8194444444444444,True,0.31779100529100535,2.687643780202527,0.07312925170068027,0.10119047619047619,0.25775422065174713,2.724410131815851,0.06888586447577069,0.08480565371024736,1.0,1.0,0.8422619047619048,0.7699404844072527,0.6533797979147996,none,0,0,
30246,prompt_diverse,0.5,18,8,0.25,14,0,0.875,True,0.25429894179894186,2.75772582546148,0.06749574829931973,0.08928571428571429,0.23426573426573416,2.777286281707315,0.06579783852511126,0.08041958041958042,1.0,1.0,0.8511904761904762,0.8162204638922991,0.7355804616171385,none,0,0,
30247,prompt_diverse,0.5,18,8,0.25,14,0,0.8680555555555556,True,0.29034391534391535,2.7258691672878905,0.0703656462585034,0.10416666666666667,0.23672316384180792,2.7577321447330267,0.06654409652398736,0.08135593220338982,1.0,1.0,0.8779761904761905,0.743489209562879,0.6628392219071744,none,0,0,
30248,prompt_diverse,0.5,18,8,0.25,14,1,0.8055555555555556,True,0.32572751322751325,2.650677139139068,0.0746173469387755,0.10119047619047619,0.27659574468085113,2.6785785683818486,0.0711986318595644,0.0851063829787234,0.9444444444444444,0.9444444444444444,0.8392857142857143,0.7442187649806914,0.6632531072214066,none,0,0,
30249,prompt_diverse,0.5,18,8,0.25,14,0,0.8541666666666666,True,0.29166666666666674,2.70421322876068,0.07118055555555555,0.11011904761904762,0.23708920187793425,2.7353003325987997,0.06737254512993453,0.08450704225352113,0.9444444444444444,0.9444444444444444,0.8452380952380952,0.832328489235043,0.7201103796794687,none,0,0,
30250,prompt_diverse,0.5,18,8,0.25,14,0,0.8402777777777778,True,0.31613756613756605,2.701920676734627,0.07321782879818593,0.11904761904761904,0.25676767676767676,2.745972582372627,0.06803305785123968,0.08727272727272728,1.0,1.0,0.8184523809523809,0.7988951158304743,0.7065894419956833,none,0,0,
30251,prompt_diverse,0.5,18,8,0.25,14,0,0.8125,True,0.33664021164021163,2.666899214544267,0.07536139455782313,0.12202380952380952,0.27936507936507926,2.7083816817920976,0.07015306122448978,0.08571428571428572,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.7239792163097017,0.647308416430522,none,0,0,
30252,prompt_diverse,0.5,18,8,0.25,14,0,0.8125,True,0.32605820105820094,2.6617138218930214,0.0744047619047619,0.1130952380952381,0.2758077226162332,2.6927380143787687,0.07056989085056084,0.0851063829787234,0.9444444444444444,0.9444444444444444,0.8392857142857143,0.7636238233666369,0.6686723787846324,none,0,0,
30253,prompt_diverse,0.5,18,8,0.25,14,0,0.8194444444444444,True,0.31547619047619047,2.6815728897021445,0.073093820861678,0.09821428571428571,0.27453365774533656,2.7117284566317523,0.0699824178166125,0.08759124087591241,1.0,1.0,0.8154761904761905,0.786397749317279,0.6815512751480606,none,0,0,
30254,prompt_diverse,0.5,18,8,0.25,14,0,0.8263888888888888,True,0.28769841269841256,2.697108695045687,0.07098568594104308,0.10119047619047619,0.2440125638005497,2.7207922736559236,0.0683364756708162,0.08480565371024736,0.9444444444444444,0.9444444444444444,0.8422619047619048,0.7715392929253149,0.6693630669995737,none,0,0,
30255,prompt_diverse,0.5,18,8,0.25,14,1,0.8263888888888888,True,0.3022486772486772,2.7006108386643857,0.07196003401360546,0.11011904761904762,0.24798711755233493,2.735715890543882,0.06807918504515859,0.08333333333333333,1.0,1.0,0.8214285714285714,0.8496030017202466,0.7063355776616368,none,0,0,
30256,prompt_diverse,0.5,18,8,0.25,14,0,0.8263888888888888,True,0.2867063492063491,2.694995698050431,0.07082624716553287,0.09523809523809523,0.25009480470231327,2.714461203408513,0.06866707824202961,0.08191126279863481,0.9444444444444444,0.9444444444444444,0.8720238095238095,0.7428976880148969,0.6502738958348374,none,0,0,
30257,prompt_diverse,0.5,18,8,0.25,14,1,0.8541666666666666,True,0.3032407407407407,2.6947717427515014,0.07181831065759638,0.09226190476190477,0.26364350215940324,2.723019248700694,0.06883592003895665,0.08480565371024736,0.9444444444444444,0.9444444444444444,0.8422619047619048,0.8035603936076746,0.7130701432947859,none,0,0,
30258,prompt_diverse,0.5,18,8,0.25,14,0,0.8333333333333334,True,0.29133597883597884,2.7055465114875283,0.07109197845804989,0.10416666666666667,0.2543859649122806,2.7296868509535677,0.06848876577408435,0.08421052631578947,1.0,1.0,0.8482142857142857,0.7954555018341951,0.6970435260352353,none,0,0,
30259,prompt_diverse,0.5,18,8,0.25,14,1,0.8333333333333334,True,0.275462962962963,2.707193486858894,0.07048965419501133,0.08630952380952381,0.262465645857872,2.7238084609072097,0.06926044775187605,0.08480565371024736,1.0,1.0,0.8422619047619048,0.8047888567497362,0.6906055017107381,none,0,0,
30260,prompt_diverse,0.5,18,8,0.25,14,1,0.8125,True,0.3101851851851851,2.665593994648973,0.07335955215419501,0.10119047619047619,0.26960784313725483,2.6907018743056406,0.07050173010380623,0.08823529411764706,0.9444444444444444,0.9444444444444444,0.8095238095238095,0.8573771989031762,0.6874415953764935,none,0,0,
30261,prompt_diverse,0.5,18,8,0.25,14,1,0.8333333333333334,True,0.3194444444444444,2.680037175904858,0.07325325963718822,0.11011904761904762,0.26111111111111107,2.7154536384287034,0.06900510204081634,0.08571428571428572,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.796327983827548,0.6732999716057827,none,0,0,
30262,prompt_diverse,0.5,18,8,0.25,14,0,0.8055555555555556,True,0.3115079365079365,2.6611290337783617,0.07353670634920635,0.1130952380952381,0.2651245551601422,2.68865841032391,0.07012322538974937,0.08540925266903915,0.8888888888888888,0.8888888888888888,0.8363095238095238,0.7693359438252104,0.636266721502104,none,0,0,
30263,prompt_diverse,0.5,18,8,0.25,14,0,0.8263888888888888,True,0.31845238095238093,2.6780109267229153,0.07422760770975058,0.12797619047619047,0.2513036502206176,2.7218980005945808,0.06851386046996573,0.08664259927797834,0.9444444444444444,0.9444444444444444,0.8244047619047619,0.772026137537289,0.7009442392407625,none,0,0,
30264,prompt_diverse,0.5,18,8,0.25,14,1,0.8472222222222222,True,0.2946428571428572,2.713907695044637,0.07114512471655329,0.10416666666666667,0.2440125638005497,2.746889986111533,0.06751239246338449,0.08480565371024736,1.0,1.0,0.8422619047619048,0.7884387192735386,0.6741315539626801,none,0,0,
30265,prompt_diverse,0.5,18,8,0.25,14,2,0.8263888888888888,True,0.30026455026455023,2.6832662001527434,0.072828089569161,0.11011904761904762,0.25291375291375284,2.7134491438450503,0.06895202699398505,0.08391608391608392,0.9444444444444444,0.9444444444444444,0.8511904761904762,0.7557697660914536,0.7013683742583013,none,0,0,
30266,prompt_diverse,0.5,18,8,0.25,14,1,0.8402777777777778,True,0.33465608465608465,2.6778535957742005,0.0755031179138322,0.125,0.26127214170692437,2.7303609650465575,0.06857802982566688,0.08695652173913043,1.0,1.0,0.8214285714285714,0.7899260249727694,0.7217689216238937,none,0,0,
30267,prompt_diverse,0.5,18,8,0.25,14,0,0.8472222222222222,True,0.2691798941798942,2.7274656115776295,0.0691609977324263,0.09226190476190477,0.24691358024691357,2.7445750669053575,0.06763599537037038,0.08333333333333333,1.0,1.0,0.8571428571428571,0.7786274159408159,0.6893552524229136,none,0,0,
30268,prompt_diverse,0.5,18,8,0.25,14,0,0.8680555555555556,True,0.29728835978835977,2.7265809109819354,0.07091482426303855,0.10416666666666667,0.24126423243031025,2.764570264315389,0.06671328147435979,0.08480565371024736,1.0,1.0,0.8422619047619048,0.777276994146692,0.7041619080157527,none,0,0,
30269,prompt_diverse,0.5,18,8,0.25,14,0,0.8333333333333334,True,0.29960317460317465,2.686993623306036,0.07238520408163265,0.11904761904761904,0.24761359297441765,2.717083835872155,0.06838606062753155,0.08247422680412371,0.9444444444444444,0.9444444444444444,0.8660714285714286,0.7361375246617778,0.65140986209059,none,0,0,
30270,prompt_diverse,0.75,18,8,0.25,14,0,0.8194444444444444,True,0.28769841269841256,2.69322454436613,0.07116284013605442,0.08928571428571429,0.2559322033898306,2.7114933898419102,0.0692789428325194,0.08135593220338982,0.9444444444444444,0.9444444444444444,0.8779761904761905,0.729483170580283,0.6261311872741774,none,0,0,
30271,prompt_diverse,0.75,18,8,0.25,14,0,0.8472222222222222,True,0.28207671957671954,2.7151563017636082,0.07041879251700679,0.09226190476190477,0.2500935278713057,2.7360450458065797,0.0683263612556542,0.08080808080808081,1.0,1.0,0.8839285714285714,0.6980954852343696,0.6104498094481928,none,0,0,
30272,prompt_diverse,0.75,18,8,0.25,14,1,0.8194444444444444,True,0.27976190476190466,2.683986726806151,0.07130456349206349,0.10119047619047619,0.2468727005150846,2.6993961045359582,0.06944870838998289,0.07947019867549669,0.9444444444444444,0.9444444444444444,0.8988095238095238,0.6834880615121128,0.6269221859744518,none,0,0,
30273,prompt_diverse,0.75,18,8,0.25,14,0,0.8194444444444444,True,0.2929894179894179,2.692673947734005,0.07162344104308391,0.09821428571428571,0.2613026819923372,2.712836513082121,0.06951248513674198,0.08275862068965517,1.0,1.0,0.8630952380952381,0.7662717260993136,0.6637911256863762,none,0,0,
30274,prompt_diverse,0.75,18,8,0.25,14,1,0.8333333333333334,True,0.2936507936507937,2.704692187216914,0.07110969387755103,0.09226190476190477,0.25616230565036013,2.7277804959610097,0.06862048480471525,0.08191126279863481,1.0,1.0,0.8720238095238095,0.70345198269943,0.6156765160809824,none,0,0,
30275,prompt_diverse,0.75,18,8,0.25,14,1,0.8472222222222222,True,0.28141534391534395,2.7090602973862032,0.07121598639455784,0.11607142857142858,0.2378234398782344,2.7382380785712552,0.06736723587915179,0.0821917808219178,0.9444444444444444,0.9444444444444444,0.8690476190476191,0.7223133878542191,0.6455465279147805,none,0,0,
30276,prompt_diverse,0.75,18,8,0.25,14,1,0.8472222222222222,True,0.259589947089947,2.7180222872742212,0.06910785147392291,0.08630952380952381,0.23303504847128997,2.731734340414318,0.0677897392009369,0.08053691275167785,1.0,1.0,0.8869047619047619,0.7103804559177153,0.6350080250340241,none,0,0,
30277,prompt_diverse,0.75,18,8,0.25,14,2,0.8194444444444444,True,0.31679894179894186,2.6812606461689716,0.07380243764172335,0.11904761904761904,0.274928774928775,2.7147739485623967,0.0699727622804546,0.08791208791208792,1.0,1.0,0.8125,0.7873462162767652,0.7226675287182437,none,0,0,
30278,prompt_diverse,0.75,18,8,0.25,14,1,0.8263888888888888,True,0.2665343915343914,2.699720097116329,0.07024163832199547,0.08630952380952381,0.2407407407407407,2.711688429384508,0.06908908712653443,0.07590759075907591,1.0,1.0,0.9017857142857143,0.6950899396782443,0.5886273274642022,none,0,0,
30279,prompt_diverse,0.75,18,8,0.25,14,1,0.8125,True,0.2691798941798942,2.6889318060866647,0.07050736961451248,0.08928571428571429,0.2425287356321839,2.70195700834841,0.06925089179548158,0.08275862068965517,0.9444444444444444,0.9444444444444444,0.8630952380952381,0.7828292744350095,0.6983122259205076,none,0,0,
30280,prompt_diverse,0.75,18,8,0.25,14,0,0.8263888888888888,True,0.25595238095238093,2.7055726530805044,0.06932043650793651,0.08333333333333333,0.23987365291713125,2.715746467910094,0.06839968233017528,0.0802675585284281,0.9444444444444444,0.9444444444444444,0.8898809523809523,0.7597671346834959,0.6524003688494618,none,0,0,
30281,prompt_diverse,0.75,18,8,0.25,14,0,0.8402777777777778,True,0.2966269841269842,2.7041996512558444,0.07133999433106575,0.09821428571428571,0.24980842911877388,2.731335312036835,0.06837098692033294,0.08275862068965517,1.0,1.0,0.8630952380952381,0.7525868833371806,0.6934451099873788,none,0,0,
30282,prompt_diverse,0.75,18,8,0.25,14,0,0.8611111111111112,True,0.28769841269841256,2.718132153990335,0.070578231292517,0.10416666666666667,0.24251042851725435,2.744782863227389,0.06750224230917076,0.08191126279863481,1.0,1.0,0.8720238095238095,0.7559044198828383,0.6824278921883705,none,0,0,
30283,prompt_diverse,0.75,18,8,0.25,14,0,0.8333333333333334,True,0.3227513227513228,2.684606647457472,0.07343041383219956,0.10119047619047619,0.27543859649122804,2.717199618539467,0.06969529085872576,0.08421052631578947,1.0,1.0,0.8482142857142857,0.7292152849242642,0.6732799602318348,none,0,0,
30284,prompt_diverse,0.75,18,8,0.25,14,2,0.8541666666666666,True,0.24702380952380953,2.741614834165721,0.067796910430839,0.08333333333333333,0.21839080459770122,2.7596913134285566,0.06618311533888228,0.07931034482758621,1.0,1.0,0.8630952380952381,0.7978816565325327,0.6922322456698272,none,0,0,
30285,prompt_diverse,0.75,18,8,0.25,14,0,0.8194444444444444,True,0.2929894179894179,2.6886132557346833,0.07169430272108844,0.09226190476190477,0.26146076146076136,2.709367060258277,0.06966110812264659,0.08391608391608392,1.0,1.0,0.8511904761904762,0.7785721584562069,0.6504825775158591,none,0,0,
30286,prompt_diverse,0.75,18,8,0.25,14,0,0.8333333333333334,True,0.28902116402116396,2.7086029457624874,0.07086167800453515,0.10119047619047619,0.24471357170319097,2.733996346622058,0.0680906598340537,0.08304498269896193,1.0,1.0,0.8601190476190477,0.760362691221434,0.6869993673532507,none,0,0,
30287,prompt_diverse,0.75,18,8,0.25,14,1,0.8194444444444444,True,0.2949735449735449,2.6824903945410297,0.07201318027210885,0.09226190476190477,0.2595129375951293,2.70191421676767,0.06985363107524864,0.0821917808219178,1.0,1.0,0.8690476190476191,0.7317607177312956,0.6459273764912533,none,0,0,
30288,prompt_diverse,0.75,18,8,0.25,14,0,0.8472222222222222,True,0.26388888888888884,2.725994275267947,0.06914328231292517,0.09226190476190477,0.238718240424725,2.742843158316998,0.06757213246514229,0.08191126279863481,1.0,1.0,0.8720238095238095,0.76618598880126,0.6633325780019144,none,0,0,
30289,prompt_diverse,0.75,18,8,0.25,14,1,0.8472222222222222,True,0.3025793650793651,2.7071834039095237,0.0715171485260771,0.11011904761904762,0.2611304684475415,2.7361740895421844,0.06816884993140623,0.08362369337979095,0.9444444444444444,0.9444444444444444,0.8541666666666666,0.7479265645601768,0.6660598184808114,none,0,0,
30290,prompt_diverse,0.75,18,8,0.25,14,0,0.8472222222222222,True,0.2873677248677249,2.7023943285221237,0.0717828798185941,0.12202380952380952,0.24310216256524986,2.7297840756379728,0.06812756182153956,0.08053691275167785,1.0,1.0,0.8869047619047619,0.739616246547652,0.6519391803276625,none,0,0,
30291,prompt_diverse,0.75,18,8,0.25,14,0,0.8333333333333334,True,0.27744708994709,2.6916771747198456,0.07034793083900227,0.08928571428571429,0.2445589919816724,2.7081409740812443,0.06855138696992241,0.08247422680412371,0.8888888888888888,0.8888888888888888,0.8660714285714286,0.7664378207196649,0.6425321867553108,none,0,0,
30292,prompt_diverse,0.75,18,8,0.25,14,0,0.8472222222222222,True,0.27314814814814814,2.7249558036861496,0.06946215986394559,0.09226190476190477,0.24592339780053085,2.74279673416685,0.06766531933977099,0.08191126279863481,1.0,1.0,0.8720238095238095,0.7594001953923555,0.6672950220773712,none,0,0,
30293,prompt_diverse,0.75,18,8,0.25,14,0,0.8333333333333334,True,0.31779100529100535,2.677714283384823,0.07369614512471655,0.1130952380952381,0.2574671445639187,2.715553100606825,0.06887116044244036,0.08602150537634409,0.9444444444444444,0.9444444444444444,0.8303571428571429,0.7858219137740154,0.7020437706705235,none,0,0,
30294,prompt_diverse,0.75,18,8,0.25,14,0,0.8402777777777778,True,0.2956349206349207,2.705163088074491,0.07169430272108844,0.11011904761904762,0.24310216256524986,2.734191993545045,0.06810504031349938,0.08053691275167785,1.0,1.0,0.8869047619047619,0.7025763411320248,0.6381672558907358,none,0,0,
30295,prompt_diverse,0.75,18,8,0.25,14,0,0.8125,True,0.29001322751322745,2.6845308962497665,0.0717828798185941,0.09821428571428571,0.25228310502283113,2.703554293856631,0.0697832613998874,0.0821917808219178,1.0,1.0,0.8690476190476191,0.7206469657824646,0.6110326604963066,none,0,0,
30296,prompt_diverse,0.75,18,8,0.25,14,0,0.8263888888888888,True,0.29861111111111116,2.6832568741769567,0.07204861111111109,0.09523809523809523,0.2579228713249331,2.705439950381804,0.06951972697535456,0.08247422680412371,0.9444444444444444,0.9444444444444444,0.8660714285714286,0.7406185434349982,0.6552714275814595,none,0,0,
30297,prompt_diverse,0.75,18,8,0.25,14,1,0.8125,True,0.2943121693121693,2.687591866262506,0.07169430272108844,0.10416666666666667,0.25823754789272035,2.7088134068767977,0.06927467300832343,0.08275862068965517,0.9444444444444444,0.9444444444444444,0.8630952380952381,0.7417509043393736,0.6204739762005206,none,0,0,
30298,prompt_diverse,0.75,18,8,0.25,14,1,0.8472222222222222,True,0.2420634920634921,2.7386032466681023,0.06785005668934241,0.08630952380952381,0.21723883351790318,2.7510022237198264,0.0667431926799925,0.07641196013289037,1.0,1.0,0.8958333333333334,0.7384383638741348,0.6644322814043254,none,0,0,
